거래년월일,거래량
2018-03-23,85974.0
2018-03-24,195678.0
2018-03-25,0.0
2018-03-26,133886.0
2018-03-27,124976.0
2018-03-28,167798.0
2018-03-29,187005.0
2018-03-30,229480.0
2018-03-31,231607.0
2018-04-01,0.0
2018-04-02,209694.0
2018-04-03,156371.0
2018-04-04,163096.0
2018-04-05,167350.0
2018-04-06,243966.0
2018-04-07,308190.0
2018-04-08,0.0
2018-04-09,206912.0
2018-04-10,192724.0
2018-04-11,232795.0
2018-04-12,257954.0
2018-04-13,395039.0
2018-04-14,421942.0
2018-04-15,0.0
2018-04-16,400543.0
2018-04-17,0.0
2018-04-18,393899.0
2018-04-19,376175.0
2018-04-20,482756.0
2018-04-21,545466.0
2018-04-22,0.0
